Brand,Model,Year,Trim,Drive,Description,Exterior Color,Interior Color,Miles,Price
Ram,1500,2018,Limited,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Ram,1500,2016,XL,RWD,"Crew Cab 156"" ",White exterior,Gray interior,,
Ram,1500,2018,XL,4WD,SuperCrew 5.5' Box ,Unknown exterior,Unknown interior,,
Ram,1500,2014,Laramie,4WD,"Crew Cab 5'7"" Box ",Black exterior,Black interior,,
Ram,1500,2018,SV,Auto,V6 King Cab 4WD ,White exterior,Gray interior,,
Ram,1500,2019,Big,2WD,"Horn Crew Cab 6'4"" Box ",White exterior,Black interior,,
Ram,1500,2020,Lariat,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Ram,1500,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Ram,1500,2016,XLT,4WD,SuperCrew 5.5' Box ,Silver exterior,Gray interior,,
Ram,1500,2018,S,Automatic,King Cab RWD ,White exterior,Gray interior,,
Ram,1500,2017,LT,4WD,Crew Cab Standard Box ,White exterior,Gray interior,,
Ram,1500,2018,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Ram,1500,2018,SR,Automatic,Double Cab 5' Bed V6 4WD ,Silver exterior,Unknown interior,,
Ram,1500,2017,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Ram,1500,2020,Rebel,4WD,"Crew Cab 5'7"" Box ",Gray exterior,Black interior,,
Ram,1500,2019,Z71,4WD,Crew Cab Short Box ,Blue exterior,Black interior,,
Ram,1500,2018,XL,2WD,Regular Cab 6.5' Box ,White exterior,Gray interior,,
Ram,1500,2014,WT,2WD,with 1WT Regular Cab Long Box ,White exterior,Black interior,,
Ram,1500,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Ram,1500,2018,XL,4WD,SuperCab 6.5' Box ,White exterior,Gray interior,,
Ram,1500,2017,Night,4WD,"Crew Cab 5'7"" Box ",Red exterior,Black interior,,
Ram,1500,2008,XL,RWD,"Regular Cab 137"" ",White exterior,Beige interior,,
Ram,1500,2012,SLE,4WD,Crew Cab SB ,White exterior,Black interior,,
Ram,1500,2015,LT,4WD,with 1LT Crew Cab Short Box ,Blue exterior,Black interior,,
Ram,1500,2019,Big,4WD,"Horn/Lone Star Crew Cab 5'7"" Box ",White exterior,Black interior,,
Ram,1500,2020,XL,2WD,SuperCrew 5.5' Box ,Gray exterior,Unknown interior,,
Chevrolet,Silverado 1500,2018,LTZ,4WD,Crew Cab Short Box ,White exterior,Brown interior,,
Chevrolet,Silverado 1500,2018,LT,4WD,Double Cab Standard Box ,White exterior,Black interior,,
Chevrolet,Silverado 1500,2011,Sport,2WD,"4dr SuperCab 126"" ",White exterior,Gray interior,,
Chevrolet,Silverado 1500,2013,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Chevrolet,Silverado 1500,2010,XL,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Chevrolet,Silverado 1500,2019,Raptor,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Chevrolet,Silverado 1500,2018,LT,4WD,Double Cab Standard Box ,White exterior,Black interior,,
Chevrolet,Silverado 1500,2018,Limited,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Chevrolet,Silverado 1500,2016,XL,RWD,"Crew Cab 156"" ",White exterior,Gray interior,,
Chevrolet,Silverado 1500,2018,XL,4WD,SuperCrew 5.5' Box ,Unknown exterior,Unknown interior,,
Chevrolet,Silverado 1500,2014,Laramie,4WD,"Crew Cab 5'7"" Box ",Black exterior,Black interior,,
Chevrolet,Silverado 1500,2018,SV,Auto,V6 King Cab 4WD ,White exterior,Gray interior,,
Chevrolet,Silverado 1500,2019,Big,2WD,"Horn Crew Cab 6'4"" Box ",White exterior,Black interior,,
Chevrolet,Silverado 1500,2020,Lariat,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Chevrolet,Silverado 1500,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Chevrolet,Silverado 1500,2016,XLT,4WD,SuperCrew 5.5' Box ,Silver exterior,Gray interior,,
Chevrolet,Silverado 1500,2018,S,Automatic,King Cab RWD ,White exterior,Gray interior,,
Chevrolet,Silverado 1500,2017,LT,4WD,Crew Cab Standard Box ,White exterior,Gray interior,,
Chevrolet,Silverado 1500,2018,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Chevrolet,Silverado 1500,2018,SR,Automatic,Double Cab 5' Bed V6 4WD ,Silver exterior,Unknown interior,,
Chevrolet,Silverado 1500,2017,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Chevrolet,Silverado 1500,2020,Rebel,4WD,"Crew Cab 5'7"" Box ",Gray exterior,Black interior,,
Chevrolet,Silverado 1500,2019,Z71,4WD,Crew Cab Short Box ,Blue exterior,Black interior,,
Chevrolet,Silverado 1500,2018,XL,2WD,Regular Cab 6.5' Box ,White exterior,Gray interior,,
Chevrolet,Silverado 1500,2014,WT,2WD,with 1WT Regular Cab Long Box ,White exterior,Black interior,,
Chevrolet,Silverado 1500,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Chevrolet,Silverado 1500,2018,XL,4WD,SuperCab 6.5' Box ,White exterior,Gray interior,,
Chevrolet,Silverado 1500,2017,Night,4WD,"Crew Cab 5'7"" Box ",Red exterior,Black interior,,
Chevrolet,Silverado 1500,2008,XL,RWD,"Regular Cab 137"" ",White exterior,Beige interior,,
Chevrolet,Silverado 1500,2012,SLE,4WD,Crew Cab SB ,White exterior,Black interior,,
Chevrolet,Silverado 1500,2015,LT,4WD,with 1LT Crew Cab Short Box ,Blue exterior,Black interior,,
Chevrolet,Silverado 1500,2019,Big,4WD,"Horn/Lone Star Crew Cab 5'7"" Box ",White exterior,Black interior,,
Chevrolet,Silverado 1500,2020,XL,2WD,SuperCrew 5.5' Box ,Gray exterior,Unknown interior,,
Chevrolet,Silverado 1500,2019,High,4WD,Country Crew Cab Short Box ,Black exterior,Black interior,,
Chevrolet,Silverado 1500,2019,Tradesman,4WD,"Crew Cab 6'4"" Box ",White exterior,Black interior,,
Chevrolet,Silverado 1500,2019,Lariat,4WD,SuperCrew 5' Box ,White exterior,Black interior,,
Chevrolet,Silverado 1500,2013,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Chevrolet,Silverado 1500,2010,XL,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Chevrolet,Silverado 1500,2019,Raptor,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Chevrolet,Silverado 1500,2018,LT,4WD,Double Cab Standard Box ,White exterior,Black interior,,
Chevrolet,Silverado 1500,2018,Limited,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Chevrolet,Silverado 1500,2016,XL,RWD,"Crew Cab 156"" ",White exterior,Gray interior,,
Chevrolet,Silverado 1500,2018,XL,4WD,SuperCrew 5.5' Box ,Unknown exterior,Unknown interior,,
Chevrolet,Silverado 1500,2014,Laramie,4WD,"Crew Cab 5'7"" Box ",Black exterior,Black interior,,
Chevrolet,Silverado 1500,2018,SV,Auto,V6 King Cab 4WD ,White exterior,Gray interior,,
Chevrolet,Silverado 1500,2019,Big,2WD,"Horn Crew Cab 6'4"" Box ",White exterior,Black interior,,
Chevrolet,Silverado 1500,2020,Lariat,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Chevrolet,Silverado 1500,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Chevrolet,Silverado 1500,2016,XLT,4WD,SuperCrew 5.5' Box ,Silver exterior,Gray interior,,
Chevrolet,Silverado 1500,2018,S,Automatic,King Cab RWD ,White exterior,Gray interior,,
Chevrolet,Silverado 1500,2017,LT,4WD,Crew Cab Standard Box ,White exterior,Gray interior,,
Chevrolet,Silverado 1500,2018,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Chevrolet,Silverado 1500,2018,SR,Automatic,Double Cab 5' Bed V6 4WD ,Silver exterior,Unknown interior,,
Chevrolet,Silverado 1500,2017,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Chevrolet,Silverado 1500,2020,Rebel,4WD,"Crew Cab 5'7"" Box ",Gray exterior,Black interior,,
Chevrolet,Silverado 1500,2019,Z71,4WD,Crew Cab Short Box ,Blue exterior,Black interior,,
Chevrolet,Silverado 1500,2018,XL,2WD,Regular Cab 6.5' Box ,White exterior,Gray interior,,
Chevrolet,Silverado 1500,2014,WT,2WD,with 1WT Regular Cab Long Box ,White exterior,Black interior,,
Chevrolet,Silverado 1500,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Chevrolet,Silverado 1500,2018,XL,4WD,SuperCab 6.5' Box ,White exterior,Gray interior,,
Chevrolet,Silverado 1500,2017,Night,4WD,"Crew Cab 5'7"" Box ",Red exterior,Black interior,,
Chevrolet,Silverado 1500,2008,XL,RWD,"Regular Cab 137"" ",White exterior,Beige interior,,
Chevrolet,Silverado 1500,2012,SLE,4WD,Crew Cab SB ,White exterior,Black interior,,
Chevrolet,Silverado 1500,2015,LT,4WD,with 1LT Crew Cab Short Box ,Blue exterior,Black interior,,
Chevrolet,Silverado 1500,2019,Big,4WD,"Horn/Lone Star Crew Cab 5'7"" Box ",White exterior,Black interior,,
Chevrolet,Silverado 1500,2020,XL,2WD,SuperCrew 5.5' Box ,Gray exterior,Unknown interior,,
Nissan,Frontier,2018,SV,Auto,V6 Crew Cab 2WD ,Black exterior,Gray interior,,
Nissan,Frontier,2020,SR5,4WD,CrewMax 5.5' Bed 5.7L ,Gray exterior,Black interior,,
Nissan,Frontier,2018,SV,4WD,Crew Cab ,Silver exterior,Black interior,,
Nissan,Frontier,2013,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Nissan,Frontier,2010,XL,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Nissan,Frontier,2019,Raptor,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Nissan,Frontier,2018,LT,4WD,Double Cab Standard Box ,White exterior,Black interior,,
Nissan,Frontier,2018,Limited,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Nissan,Frontier,2016,XL,RWD,"Crew Cab 156"" ",White exterior,Gray interior,,
Nissan,Frontier,2018,XL,4WD,SuperCrew 5.5' Box ,Unknown exterior,Unknown interior,,
Nissan,Frontier,2014,Laramie,4WD,"Crew Cab 5'7"" Box ",Black exterior,Black interior,,
Nissan,Frontier,2018,SV,Auto,V6 King Cab 4WD ,White exterior,Gray interior,,
Nissan,Frontier,2019,Big,2WD,"Horn Crew Cab 6'4"" Box ",White exterior,Black interior,,
Nissan,Frontier,2020,Lariat,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Nissan,Frontier,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Nissan,Frontier,2016,XLT,4WD,SuperCrew 5.5' Box ,Silver exterior,Gray interior,,
Nissan,Frontier,2018,S,Automatic,King Cab RWD ,White exterior,Gray interior,,
Nissan,Frontier,2017,LT,4WD,Crew Cab Standard Box ,White exterior,Gray interior,,
Nissan,Frontier,2018,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Nissan,Frontier,2018,SR,Automatic,Double Cab 5' Bed V6 4WD ,Silver exterior,Unknown interior,,
Nissan,Frontier,2017,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Nissan,Frontier,2020,Rebel,4WD,"Crew Cab 5'7"" Box ",Gray exterior,Black interior,,
Nissan,Frontier,2019,Z71,4WD,Crew Cab Short Box ,Blue exterior,Black interior,,
Nissan,Frontier,2018,XL,2WD,Regular Cab 6.5' Box ,White exterior,Gray interior,,
Nissan,Frontier,2014,WT,2WD,with 1WT Regular Cab Long Box ,White exterior,Black interior,,
Nissan,Frontier,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Nissan,Frontier,2018,XL,4WD,SuperCab 6.5' Box ,White exterior,Gray interior,,
Nissan,Frontier,2017,Night,4WD,"Crew Cab 5'7"" Box ",Red exterior,Black interior,,
Nissan,Frontier,2008,XL,RWD,"Regular Cab 137"" ",White exterior,Beige interior,,
Nissan,Frontier,2012,SLE,4WD,Crew Cab SB ,White exterior,Black interior,,
Nissan,Frontier,2015,LT,4WD,with 1LT Crew Cab Short Box ,Blue exterior,Black interior,,
Nissan,Frontier,2019,Big,4WD,"Horn/Lone Star Crew Cab 5'7"" Box ",White exterior,Black interior,,
Nissan,Frontier,2020,XL,2WD,SuperCrew 5.5' Box ,Gray exterior,Unknown interior,,
Nissan,Frontier,2018,SV,Auto,V6 Crew Cab 2WD ,Silver exterior,Gray interior,,
Nissan,Frontier,2015,LTZ,4WD,Crew Cab Standard Box ,Silver exterior,Black interior,,
Nissan,Frontier,2015,Laramie,4WD,"Crew Cab 6'4"" Box ",White exterior,Black interior,,
Nissan,Frontier,2013,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Nissan,Frontier,2010,XL,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Nissan,Frontier,2019,Raptor,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Nissan,Frontier,2018,LT,4WD,Double Cab Standard Box ,White exterior,Black interior,,
Nissan,Frontier,2018,Limited,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Nissan,Frontier,2016,XL,RWD,"Crew Cab 156"" ",White exterior,Gray interior,,
Nissan,Frontier,2018,XL,4WD,SuperCrew 5.5' Box ,Unknown exterior,Unknown interior,,
Nissan,Frontier,2014,Laramie,4WD,"Crew Cab 5'7"" Box ",Black exterior,Black interior,,
Nissan,Frontier,2018,SV,Auto,V6 King Cab 4WD ,White exterior,Gray interior,,
Nissan,Frontier,2019,Big,2WD,"Horn Crew Cab 6'4"" Box ",White exterior,Black interior,,
Nissan,Frontier,2020,Lariat,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Nissan,Frontier,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Nissan,Frontier,2016,XLT,4WD,SuperCrew 5.5' Box ,Silver exterior,Gray interior,,
Nissan,Frontier,2018,S,Automatic,King Cab RWD ,White exterior,Gray interior,,
Nissan,Frontier,2017,LT,4WD,Crew Cab Standard Box ,White exterior,Gray interior,,
Nissan,Frontier,2018,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Nissan,Frontier,2018,SR,Automatic,Double Cab 5' Bed V6 4WD ,Silver exterior,Unknown interior,,
Nissan,Frontier,2017,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Nissan,Frontier,2020,Rebel,4WD,"Crew Cab 5'7"" Box ",Gray exterior,Black interior,,
Nissan,Frontier,2019,Z71,4WD,Crew Cab Short Box ,Blue exterior,Black interior,,
Nissan,Frontier,2018,XL,2WD,Regular Cab 6.5' Box ,White exterior,Gray interior,,
Nissan,Frontier,2014,WT,2WD,with 1WT Regular Cab Long Box ,White exterior,Black interior,,
Nissan,Frontier,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Nissan,Frontier,2018,XL,4WD,SuperCab 6.5' Box ,White exterior,Gray interior,,
Nissan,Frontier,2017,Night,4WD,"Crew Cab 5'7"" Box ",Red exterior,Black interior,,
Nissan,Frontier,2008,XL,RWD,"Regular Cab 137"" ",White exterior,Beige interior,,
Nissan,Frontier,2012,SLE,4WD,Crew Cab SB ,White exterior,Black interior,,
Nissan,Frontier,2015,LT,4WD,with 1LT Crew Cab Short Box ,Blue exterior,Black interior,,
Nissan,Frontier,2019,Big,4WD,"Horn/Lone Star Crew Cab 5'7"" Box ",White exterior,Black interior,,
Nissan,Frontier,2020,XL,2WD,SuperCrew 5.5' Box ,Gray exterior,Unknown interior,,
Nissan,Titan,2021,Platinum,4WD,Reserve Crew Cab ,White exterior,Black interior,,
Nissan,Titan,2017,Denali,4WD,Crew Cab Standard Box ,Black exterior,Black interior,,
Nissan,Titan,2020,Rebel,4WD,"Crew Cab 5'7"" Box ",Black exterior,Black interior,,
Nissan,Titan,2013,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Nissan,Titan,2010,XL,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Nissan,Titan,2019,Raptor,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Nissan,Titan,2018,LT,4WD,Double Cab Standard Box ,White exterior,Black interior,,
Nissan,Titan,2018,Limited,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Nissan,Titan,2016,XL,RWD,"Crew Cab 156"" ",White exterior,Gray interior,,
Nissan,Titan,2018,XL,4WD,SuperCrew 5.5' Box ,Unknown exterior,Unknown interior,,
Nissan,Titan,2014,Laramie,4WD,"Crew Cab 5'7"" Box ",Black exterior,Black interior,,
Nissan,Titan,2018,SV,Auto,V6 King Cab 4WD ,White exterior,Gray interior,,
Nissan,Titan,2019,Big,2WD,"Horn Crew Cab 6'4"" Box ",White exterior,Black interior,,
Nissan,Titan,2020,Lariat,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Nissan,Titan,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Nissan,Titan,2016,XLT,4WD,SuperCrew 5.5' Box ,Silver exterior,Gray interior,,
Nissan,Titan,2018,S,Automatic,King Cab RWD ,White exterior,Gray interior,,
Nissan,Titan,2017,LT,4WD,Crew Cab Standard Box ,White exterior,Gray interior,,
Nissan,Titan,2018,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Nissan,Titan,2018,SR,Automatic,Double Cab 5' Bed V6 4WD ,Silver exterior,Unknown interior,,
Nissan,Titan,2017,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Nissan,Titan,2020,Rebel,4WD,"Crew Cab 5'7"" Box ",Gray exterior,Black interior,,
Nissan,Titan,2019,Z71,4WD,Crew Cab Short Box ,Blue exterior,Black interior,,
Nissan,Titan,2018,XL,2WD,Regular Cab 6.5' Box ,White exterior,Gray interior,,
Nissan,Titan,2014,WT,2WD,with 1WT Regular Cab Long Box ,White exterior,Black interior,,
Nissan,Titan,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Nissan,Titan,2018,XL,4WD,SuperCab 6.5' Box ,White exterior,Gray interior,,
Nissan,Titan,2017,Night,4WD,"Crew Cab 5'7"" Box ",Red exterior,Black interior,,
Nissan,Titan,2008,XL,RWD,"Regular Cab 137"" ",White exterior,Beige interior,,
Nissan,Titan,2012,SLE,4WD,Crew Cab SB ,White exterior,Black interior,,
Nissan,Titan,2015,LT,4WD,with 1LT Crew Cab Short Box ,Blue exterior,Black interior,,
Nissan,Titan,2019,Big,4WD,"Horn/Lone Star Crew Cab 5'7"" Box ",White exterior,Black interior,,
Nissan,Titan,2020,XL,2WD,SuperCrew 5.5' Box ,Gray exterior,Unknown interior,,
Chevrolet,Silverado 2500HD,2019,WT,4WD,Crew Cab Long Box ,White exterior,Black interior,,
Chevrolet,Silverado 2500HD,2018,SLT,4WD,"Crew Cab 6'4"" Box ",Black exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2020,Power,4WD,"Wagon Crew Cab 6'4"" Box ",Red exterior,Black interior,,
Chevrolet,Silverado 2500HD,2013,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2010,XL,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Chevrolet,Silverado 2500HD,2019,Raptor,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Chevrolet,Silverado 2500HD,2018,LT,4WD,Double Cab Standard Box ,White exterior,Black interior,,
Chevrolet,Silverado 2500HD,2018,Limited,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Chevrolet,Silverado 2500HD,2016,XL,RWD,"Crew Cab 156"" ",White exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2018,XL,4WD,SuperCrew 5.5' Box ,Unknown exterior,Unknown interior,,
Chevrolet,Silverado 2500HD,2014,Laramie,4WD,"Crew Cab 5'7"" Box ",Black exterior,Black interior,,
Chevrolet,Silverado 2500HD,2018,SV,Auto,V6 King Cab 4WD ,White exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2019,Big,2WD,"Horn Crew Cab 6'4"" Box ",White exterior,Black interior,,
Chevrolet,Silverado 2500HD,2020,Lariat,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Chevrolet,Silverado 2500HD,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2016,XLT,4WD,SuperCrew 5.5' Box ,Silver exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2018,S,Automatic,King Cab RWD ,White exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2017,LT,4WD,Crew Cab Standard Box ,White exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2018,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Chevrolet,Silverado 2500HD,2018,SR,Automatic,Double Cab 5' Bed V6 4WD ,Silver exterior,Unknown interior,,
Chevrolet,Silverado 2500HD,2017,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2020,Rebel,4WD,"Crew Cab 5'7"" Box ",Gray exterior,Black interior,,
Chevrolet,Silverado 2500HD,2019,Z71,4WD,Crew Cab Short Box ,Blue exterior,Black interior,,
Chevrolet,Silverado 2500HD,2018,XL,2WD,Regular Cab 6.5' Box ,White exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2014,WT,2WD,with 1WT Regular Cab Long Box ,White exterior,Black interior,,
Chevrolet,Silverado 2500HD,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2018,XL,4WD,SuperCab 6.5' Box ,White exterior,Gray interior,,
Chevrolet,Silverado 2500HD,2017,Night,4WD,"Crew Cab 5'7"" Box ",Red exterior,Black interior,,
Chevrolet,Silverado 2500HD,2008,XL,RWD,"Regular Cab 137"" ",White exterior,Beige interior,,
Chevrolet,Silverado 2500HD,2012,SLE,4WD,Crew Cab SB ,White exterior,Black interior,,
Chevrolet,Silverado 2500HD,2015,LT,4WD,with 1LT Crew Cab Short Box ,Blue exterior,Black interior,,
Chevrolet,Silverado 2500HD,2019,Big,4WD,"Horn/Lone Star Crew Cab 5'7"" Box ",White exterior,Black interior,,
Chevrolet,Silverado 2500HD,2020,XL,2WD,SuperCrew 5.5' Box ,Gray exterior,Unknown interior,,
Nissan,Titan XD,2017,SV,4WD,Crew Cab Diesel ,Red exterior,Beige interior,,
Nissan,Titan XD,2011,Limited,4WD,CrewMax 5.5' Bed 5.7L V8 ,Gray exterior,Gray interior,,
Nissan,Titan XD,2019,TRD,Automatic,Off Road Double Cab 5' Bed V6 4WD ,Black exterior,Gray interior,,
Nissan,Titan XD,2013,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Nissan,Titan XD,2010,XL,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Nissan,Titan XD,2019,Raptor,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Nissan,Titan XD,2018,LT,4WD,Double Cab Standard Box ,White exterior,Black interior,,
Nissan,Titan XD,2018,Limited,4WD,SuperCrew 5.5' Box ,White exterior,Unknown interior,,
Nissan,Titan XD,2016,XL,RWD,"Crew Cab 156"" ",White exterior,Gray interior,,
Nissan,Titan XD,2018,XL,4WD,SuperCrew 5.5' Box ,Unknown exterior,Unknown interior,,
Nissan,Titan XD,2014,Laramie,4WD,"Crew Cab 5'7"" Box ",Black exterior,Black interior,,
Nissan,Titan XD,2018,SV,Auto,V6 King Cab 4WD ,White exterior,Gray interior,,
Nissan,Titan XD,2019,Big,2WD,"Horn Crew Cab 6'4"" Box ",White exterior,Black interior,,
Nissan,Titan XD,2020,Lariat,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Nissan,Titan XD,2018,XLT,4WD,SuperCrew 5.5' Box ,White exterior,Gray interior,,
Nissan,Titan XD,2016,XLT,4WD,SuperCrew 5.5' Box ,Silver exterior,Gray interior,,
Nissan,Titan XD,2018,S,Automatic,King Cab RWD ,White exterior,Gray interior,,
Nissan,Titan XD,2017,LT,4WD,Crew Cab Standard Box ,White exterior,Gray interior,,
Nissan,Titan XD,2018,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Black interior,,
Nissan,Titan XD,2018,SR,Automatic,Double Cab 5' Bed V6 4WD ,Silver exterior,Unknown interior,,
Nissan,Titan XD,2017,XLT,4WD,SuperCrew 5.5' Box ,Black exterior,Gray interior,,
Nissan,Titan XD,2020,Rebel,4WD,"Crew Cab 5'7"" Box ",Gray exterior,Black interior,,
Nissan,Titan XD,2019,Z71,4WD,Crew Cab Short Box ,Blue exterior,Black interior,,
Nissan,Titan XD,2018,XL,2WD,Regular Cab 6.5' Box ,White exterior,Gray interior,,
